Label,Class
deeploc_train_2374,Lysosome/Vacuole
deeploc_train_2375,Lysosome/Vacuole
deeploc_train_2376,Lysosome/Vacuole
deeploc_train_2377,Lysosome/Vacuole
deeploc_train_2378,Lysosome/Vacuole
deeploc_train_2379,Lysosome/Vacuole
deeploc_train_2380,Lysosome/Vacuole
deeploc_train_2381,Lysosome/Vacuole
deeploc_train_2382,Lysosome/Vacuole
deeploc_train_2383,Lysosome/Vacuole
deeploc_train_2384,Lysosome/Vacuole
deeploc_train_2385,Lysosome/Vacuole
deeploc_train_2386,Lysosome/Vacuole
deeploc_train_2387,Lysosome/Vacuole
deeploc_train_2388,Lysosome/Vacuole
deeploc_train_2389,Lysosome/Vacuole
deeploc_train_2390,Lysosome/Vacuole
deeploc_train_2391,Lysosome/Vacuole
deeploc_train_2392,Lysosome/Vacuole
deeploc_train_2393,Lysosome/Vacuole
deeploc_train_2394,Lysosome/Vacuole
deeploc_train_2395,Lysosome/Vacuole
deeploc_train_2396,Lysosome/Vacuole
deeploc_train_2397,Lysosome/Vacuole
deeploc_train_2398,Lysosome/Vacuole
deeploc_train_2399,Lysosome/Vacuole
deeploc_train_2400,Lysosome/Vacuole
deeploc_train_2401,Lysosome/Vacuole
deeploc_train_2402,Lysosome/Vacuole
deeploc_train_2403,Lysosome/Vacuole
deeploc_train_2404,Lysosome/Vacuole
deeploc_train_2405,Lysosome/Vacuole
deeploc_train_2406,Lysosome/Vacuole
deeploc_train_2407,Lysosome/Vacuole
deeploc_train_2408,Lysosome/Vacuole
deeploc_train_2409,Lysosome/Vacuole
deeploc_train_2410,Lysosome/Vacuole
deeploc_train_2411,Lysosome/Vacuole
deeploc_train_2412,Lysosome/Vacuole
deeploc_train_2413,Lysosome/Vacuole
deeploc_train_2414,Lysosome/Vacuole
deeploc_train_2415,Lysosome/Vacuole
deeploc_train_2416,Lysosome/Vacuole
deeploc_train_2417,Lysosome/Vacuole
deeploc_train_2418,Lysosome/Vacuole
deeploc_train_2419,Lysosome/Vacuole
deeploc_train_2420,Lysosome/Vacuole
deeploc_train_2421,Lysosome/Vacuole
deeploc_train_2422,Lysosome/Vacuole
deeploc_train_2423,Lysosome/Vacuole
deeploc_train_2424,Lysosome/Vacuole
deeploc_train_2425,Lysosome/Vacuole
deeploc_train_2426,Lysosome/Vacuole
deeploc_train_2427,Lysosome/Vacuole
deeploc_train_2428,Lysosome/Vacuole
deeploc_train_2429,Lysosome/Vacuole
deeploc_train_2430,Lysosome/Vacuole
deeploc_train_2431,Lysosome/Vacuole
deeploc_train_2432,Lysosome/Vacuole
deeploc_train_2433,Lysosome/Vacuole
deeploc_train_2434,Lysosome/Vacuole
deeploc_train_2435,Lysosome/Vacuole
deeploc_train_2436,Lysosome/Vacuole
deeploc_train_2437,Lysosome/Vacuole
deeploc_train_2438,Lysosome/Vacuole
deeploc_train_2439,Lysosome/Vacuole
deeploc_train_2440,Lysosome/Vacuole
deeploc_train_2441,Lysosome/Vacuole
deeploc_train_2442,Lysosome/Vacuole
deeploc_train_2443,Lysosome/Vacuole
deeploc_train_2444,Lysosome/Vacuole
deeploc_train_2445,Lysosome/Vacuole
deeploc_train_2446,Lysosome/Vacuole
deeploc_train_2447,Lysosome/Vacuole
deeploc_train_2448,Lysosome/Vacuole
deeploc_train_2449,Lysosome/Vacuole
deeploc_train_2450,Lysosome/Vacuole
deeploc_train_2451,Lysosome/Vacuole
deeploc_train_2452,Lysosome/Vacuole
deeploc_train_2453,Lysosome/Vacuole
deeploc_train_2454,Lysosome/Vacuole
deeploc_train_2455,Lysosome/Vacuole
deeploc_train_2456,Lysosome/Vacuole
deeploc_train_2457,Lysosome/Vacuole
deeploc_train_2458,Lysosome/Vacuole
deeploc_train_2459,Lysosome/Vacuole
deeploc_train_2460,Lysosome/Vacuole
deeploc_train_2461,Lysosome/Vacuole
deeploc_train_2462,Lysosome/Vacuole
deeploc_train_2463,Lysosome/Vacuole
deeploc_train_2464,Lysosome/Vacuole
deeploc_train_2465,Lysosome/Vacuole
deeploc_train_2466,Lysosome/Vacuole
deeploc_train_2467,Lysosome/Vacuole
deeploc_train_2468,Lysosome/Vacuole
deeploc_train_2469,Lysosome/Vacuole
deeploc_train_2470,Lysosome/Vacuole
deeploc_train_2471,Lysosome/Vacuole
deeploc_train_2472,Lysosome/Vacuole
deeploc_train_2473,Lysosome/Vacuole
deeploc_train_2474,Lysosome/Vacuole
deeploc_train_2475,Lysosome/Vacuole
deeploc_train_2476,Lysosome/Vacuole
deeploc_train_2477,Lysosome/Vacuole
deeploc_train_2478,Lysosome/Vacuole
deeploc_train_2479,Lysosome/Vacuole
deeploc_train_2480,Lysosome/Vacuole
deeploc_train_2481,Lysosome/Vacuole
deeploc_train_2482,Lysosome/Vacuole
deeploc_train_2483,Lysosome/Vacuole
deeploc_train_2484,Lysosome/Vacuole
deeploc_train_2485,Lysosome/Vacuole
deeploc_train_2486,Lysosome/Vacuole
deeploc_train_2487,Lysosome/Vacuole
deeploc_train_2488,Lysosome/Vacuole
deeploc_train_2489,Lysosome/Vacuole
deeploc_train_2490,Lysosome/Vacuole
deeploc_train_2491,Lysosome/Vacuole
deeploc_train_2492,Lysosome/Vacuole
deeploc_train_2493,Mitochondrion
deeploc_train_2494,Mitochondrion
deeploc_train_2495,Mitochondrion
deeploc_train_2496,Mitochondrion
deeploc_train_2497,Mitochondrion
deeploc_train_2498,Mitochondrion
deeploc_train_2499,Mitochondrion
deeploc_train_2500,Mitochondrion
deeploc_train_2501,Mitochondrion
deeploc_train_2502,Mitochondrion
deeploc_train_2503,Mitochondrion
deeploc_train_2504,Mitochondrion
deeploc_train_2505,Mitochondrion
deeploc_train_2506,Mitochondrion
deeploc_train_2507,Mitochondrion
deeploc_train_2508,Mitochondrion
deeploc_train_2509,Mitochondrion
deeploc_train_2510,Mitochondrion
deeploc_train_2511,Mitochondrion
deeploc_train_2512,Mitochondrion
deeploc_train_2513,Mitochondrion
deeploc_train_2514,Mitochondrion
deeploc_train_2515,Mitochondrion
deeploc_train_2516,Mitochondrion
deeploc_train_2517,Mitochondrion
deeploc_train_2518,Mitochondrion
deeploc_train_2519,Mitochondrion
deeploc_train_2520,Mitochondrion
deeploc_train_2521,Mitochondrion
deeploc_train_2522,Mitochondrion
deeploc_train_2523,Mitochondrion
deeploc_train_2524,Mitochondrion
deeploc_train_2525,Mitochondrion
deeploc_train_2526,Mitochondrion
deeploc_train_2527,Mitochondrion
deeploc_train_2528,Mitochondrion
deeploc_train_2529,Mitochondrion
deeploc_train_2530,Mitochondrion
deeploc_train_2531,Mitochondrion
deeploc_train_2532,Mitochondrion
deeploc_train_2533,Mitochondrion
deeploc_train_2534,Mitochondrion
deeploc_train_2535,Mitochondrion
deeploc_train_2536,Mitochondrion
deeploc_train_2537,Mitochondrion
deeploc_train_2538,Mitochondrion
deeploc_train_2539,Mitochondrion
deeploc_train_2540,Mitochondrion
deeploc_train_2541,Mitochondrion
deeploc_train_2542,Mitochondrion
deeploc_train_2543,Mitochondrion
deeploc_train_2544,Mitochondrion
deeploc_train_2545,Mitochondrion
deeploc_train_2546,Mitochondrion
deeploc_train_2547,Mitochondrion
deeploc_train_2548,Mitochondrion
deeploc_train_2549,Mitochondrion
deeploc_train_2550,Mitochondrion
deeploc_train_2551,Mitochondrion
deeploc_train_2552,Mitochondrion
deeploc_train_2553,Mitochondrion
deeploc_train_2554,Mitochondrion
deeploc_train_2555,Mitochondrion
deeploc_train_2556,Mitochondrion
deeploc_train_2557,Mitochondrion
deeploc_train_2558,Mitochondrion
deeploc_train_2559,Mitochondrion
deeploc_train_2560,Mitochondrion
deeploc_train_2561,Mitochondrion
deeploc_train_2562,Mitochondrion
deeploc_train_2563,Mitochondrion
deeploc_train_2564,Mitochondrion
deeploc_train_2565,Mitochondrion
deeploc_train_2566,Mitochondrion
deeploc_train_2567,Mitochondrion
deeploc_train_2568,Mitochondrion
deeploc_train_2569,Mitochondrion
deeploc_train_2570,Mitochondrion
deeploc_train_2571,Mitochondrion
deeploc_train_2572,Mitochondrion
deeploc_train_2573,Mitochondrion
deeploc_train_2574,Mitochondrion
deeploc_train_2575,Mitochondrion
deeploc_train_2576,Mitochondrion
deeploc_train_2577,Mitochondrion
deeploc_train_2578,Mitochondrion
deeploc_train_2579,Mitochondrion
deeploc_train_2580,Mitochondrion
deeploc_train_2581,Mitochondrion
deeploc_train_2582,Mitochondrion
deeploc_train_2583,Mitochondrion
deeploc_train_2584,Mitochondrion
deeploc_train_2585,Mitochondrion
deeploc_train_2586,Mitochondrion
deeploc_train_2587,Mitochondrion
deeploc_train_2588,Mitochondrion
deeploc_train_2589,Mitochondrion
deeploc_train_2590,Mitochondrion
deeploc_train_2591,Mitochondrion
deeploc_train_2592,Mitochondrion
deeploc_train_2593,Mitochondrion
deeploc_train_2594,Mitochondrion
deeploc_train_2595,Mitochondrion
deeploc_train_2596,Mitochondrion
deeploc_train_2597,Mitochondrion
deeploc_train_2598,Mitochondrion
deeploc_train_2599,Mitochondrion
deeploc_train_2600,Mitochondrion
deeploc_train_2601,Mitochondrion
deeploc_train_2602,Mitochondrion
deeploc_train_2603,Mitochondrion
deeploc_train_2604,Mitochondrion
deeploc_train_2605,Mitochondrion
deeploc_train_2606,Mitochondrion
deeploc_train_2607,Mitochondrion
deeploc_train_2608,Mitochondrion
deeploc_train_2609,Mitochondrion
deeploc_train_2610,Mitochondrion
deeploc_train_2611,Mitochondrion
deeploc_train_2612,Mitochondrion
deeploc_train_2613,Mitochondrion
deeploc_train_2614,Mitochondrion
deeploc_train_2615,Mitochondrion
deeploc_train_2616,Mitochondrion
deeploc_train_2617,Mitochondrion
deeploc_train_2618,Mitochondrion
deeploc_train_2619,Mitochondrion
deeploc_train_2620,Mitochondrion
deeploc_train_2621,Mitochondrion
deeploc_train_2622,Mitochondrion
deeploc_train_2623,Mitochondrion
deeploc_train_2624,Mitochondrion
deeploc_train_2625,Mitochondrion
deeploc_train_2626,Mitochondrion
deeploc_train_2627,Mitochondrion
deeploc_train_2628,Mitochondrion
deeploc_train_2629,Mitochondrion
deeploc_train_2630,Mitochondrion
deeploc_train_2631,Mitochondrion
deeploc_train_2632,Mitochondrion
deeploc_train_2633,Mitochondrion
deeploc_train_2634,Mitochondrion
deeploc_train_2635,Mitochondrion
deeploc_train_2636,Mitochondrion
deeploc_train_2637,Mitochondrion
deeploc_train_2638,Mitochondrion
deeploc_train_2639,Mitochondrion
deeploc_train_2640,Mitochondrion
deeploc_train_2641,Mitochondrion
deeploc_train_2642,Mitochondrion
deeploc_train_2643,Mitochondrion
deeploc_train_2644,Mitochondrion
deeploc_train_2645,Mitochondrion
deeploc_train_2646,Mitochondrion
deeploc_train_2647,Mitochondrion
deeploc_train_2648,Mitochondrion
deeploc_train_2649,Mitochondrion
deeploc_train_2650,Mitochondrion
deeploc_train_2651,Mitochondrion
deeploc_train_2652,Mitochondrion
deeploc_train_2653,Mitochondrion
deeploc_train_2654,Mitochondrion
deeploc_train_2655,Mitochondrion
deeploc_train_2656,Mitochondrion
deeploc_train_2657,Mitochondrion
deeploc_train_2658,Mitochondrion
deeploc_train_2659,Mitochondrion
deeploc_train_2660,Mitochondrion
deeploc_train_2661,Mitochondrion
deeploc_train_2662,Mitochondrion
deeploc_train_2663,Mitochondrion
deeploc_train_2664,Mitochondrion
deeploc_train_2665,Mitochondrion
deeploc_train_2666,Mitochondrion
deeploc_train_2667,Mitochondrion
deeploc_train_2668,Mitochondrion
deeploc_train_2669,Mitochondrion
deeploc_train_2670,Mitochondrion
deeploc_train_2671,Mitochondrion
deeploc_train_2672,Mitochondrion
deeploc_train_2673,Mitochondrion
deeploc_train_2674,Mitochondrion
deeploc_train_2675,Mitochondrion
deeploc_train_2676,Mitochondrion
deeploc_train_2677,Mitochondrion
deeploc_train_2678,Mitochondrion
deeploc_train_2679,Mitochondrion
deeploc_train_2680,Mitochondrion
deeploc_train_2681,Mitochondrion
deeploc_train_2682,Mitochondrion
deeploc_train_2683,Mitochondrion
deeploc_train_2684,Mitochondrion
deeploc_train_2685,Mitochondrion
deeploc_train_2686,Mitochondrion
deeploc_train_2687,Mitochondrion
deeploc_train_2688,Mitochondrion
deeploc_train_2689,Mitochondrion
deeploc_train_2690,Mitochondrion
deeploc_train_2691,Mitochondrion
deeploc_train_2692,Mitochondrion
deeploc_train_2693,Mitochondrion
deeploc_train_2694,Mitochondrion
deeploc_train_2695,Mitochondrion
deeploc_train_2696,Mitochondrion
deeploc_train_2697,Mitochondrion
deeploc_train_2698,Mitochondrion
deeploc_train_2699,Mitochondrion
deeploc_train_2700,Mitochondrion
deeploc_train_2701,Mitochondrion
deeploc_train_2702,Mitochondrion
deeploc_train_2703,Mitochondrion
deeploc_train_2704,Mitochondrion
deeploc_train_2705,Mitochondrion
deeploc_train_2706,Mitochondrion
deeploc_train_2707,Mitochondrion
deeploc_train_2708,Mitochondrion
deeploc_train_2709,Mitochondrion
deeploc_train_2710,Mitochondrion
deeploc_train_2711,Mitochondrion
deeploc_train_2712,Mitochondrion
deeploc_train_2713,Mitochondrion
deeploc_train_2714,Mitochondrion
deeploc_train_2715,Mitochondrion
deeploc_train_2716,Mitochondrion
deeploc_train_2717,Mitochondrion
deeploc_train_2718,Mitochondrion
deeploc_train_2719,Mitochondrion
deeploc_train_2720,Mitochondrion
deeploc_train_2721,Mitochondrion
deeploc_train_2722,Mitochondrion
deeploc_train_2723,Mitochondrion
deeploc_train_2724,Mitochondrion
deeploc_train_2725,Mitochondrion
deeploc_train_2726,Mitochondrion
deeploc_train_2727,Mitochondrion
deeploc_train_2728,Mitochondrion
deeploc_train_2729,Mitochondrion
deeploc_train_2730,Mitochondrion
deeploc_train_2731,Mitochondrion
deeploc_train_2732,Mitochondrion
deeploc_train_2733,Mitochondrion
deeploc_train_2734,Mitochondrion
deeploc_train_2735,Mitochondrion
deeploc_train_2736,Mitochondrion
deeploc_train_2737,Mitochondrion
deeploc_train_2738,Mitochondrion
deeploc_train_2739,Mitochondrion
deeploc_train_2740,Mitochondrion
deeploc_train_2741,Mitochondrion
deeploc_train_2742,Mitochondrion
deeploc_train_2743,Mitochondrion
deeploc_train_2744,Mitochondrion
deeploc_train_2745,Mitochondrion
deeploc_train_2746,Mitochondrion
deeploc_train_2747,Mitochondrion
deeploc_train_2748,Mitochondrion
deeploc_train_2749,Mitochondrion
deeploc_train_2750,Mitochondrion
deeploc_train_2751,Mitochondrion
deeploc_train_2752,Mitochondrion
deeploc_train_2753,Mitochondrion
deeploc_train_2754,Mitochondrion
deeploc_train_2755,Mitochondrion
deeploc_train_2756,Mitochondrion
deeploc_train_2757,Mitochondrion
deeploc_train_2758,Mitochondrion
deeploc_train_2759,Mitochondrion
deeploc_train_2760,Mitochondrion
deeploc_train_2761,Mitochondrion
deeploc_train_2762,Mitochondrion
deeploc_train_2763,Mitochondrion
deeploc_train_2764,Mitochondrion
deeploc_train_2765,Mitochondrion
deeploc_train_2766,Mitochondrion
deeploc_train_2767,Mitochondrion
deeploc_train_2768,Mitochondrion
deeploc_train_2769,Mitochondrion
deeploc_train_2770,Mitochondrion
deeploc_train_2771,Mitochondrion
deeploc_train_2772,Mitochondrion
deeploc_train_2773,Mitochondrion
deeploc_train_2774,Mitochondrion
deeploc_train_2775,Mitochondrion
deeploc_train_2776,Mitochondrion
deeploc_train_2777,Mitochondrion
deeploc_train_2778,Mitochondrion
deeploc_train_2779,Mitochondrion
deeploc_train_2780,Mitochondrion
deeploc_train_2781,Mitochondrion
deeploc_train_2782,Mitochondrion
deeploc_train_2783,Mitochondrion
deeploc_train_2784,Mitochondrion
deeploc_train_2785,Mitochondrion
deeploc_train_2786,Mitochondrion
deeploc_train_2787,Mitochondrion
deeploc_train_2788,Mitochondrion
deeploc_train_2789,Mitochondrion
deeploc_train_2790,Mitochondrion
deeploc_train_2791,Mitochondrion
deeploc_train_2792,Mitochondrion
deeploc_train_2793,Mitochondrion
deeploc_train_2794,Mitochondrion
deeploc_train_2795,Mitochondrion
deeploc_train_2796,Mitochondrion
deeploc_train_2797,Mitochondrion
deeploc_train_2798,Mitochondrion
deeploc_train_2799,Mitochondrion
deeploc_train_2800,Mitochondrion
deeploc_train_2801,Mitochondrion
deeploc_train_2802,Mitochondrion
deeploc_train_2803,Mitochondrion
deeploc_train_2804,Mitochondrion
deeploc_train_2805,Mitochondrion
deeploc_train_2806,Mitochondrion
deeploc_train_2807,Mitochondrion
deeploc_train_2808,Mitochondrion
deeploc_train_2809,Mitochondrion
deeploc_train_2810,Mitochondrion
deeploc_train_2811,Mitochondrion
deeploc_train_2812,Mitochondrion
deeploc_train_2813,Mitochondrion
deeploc_train_2814,Mitochondrion
deeploc_train_2815,Mitochondrion
deeploc_train_2816,Mitochondrion
deeploc_train_2817,Mitochondrion
deeploc_train_2818,Mitochondrion
deeploc_train_2819,Mitochondrion
deeploc_train_2820,Mitochondrion
deeploc_train_2821,Mitochondrion
deeploc_train_2822,Mitochondrion
deeploc_train_2823,Mitochondrion
deeploc_train_2824,Mitochondrion
deeploc_train_2825,Mitochondrion
deeploc_train_2826,Mitochondrion
deeploc_train_2827,Mitochondrion
deeploc_train_2828,Mitochondrion
deeploc_train_2829,Mitochondrion
deeploc_train_2830,Mitochondrion
deeploc_train_2831,Mitochondrion
deeploc_train_2832,Mitochondrion
deeploc_train_2833,Mitochondrion
deeploc_train_2834,Mitochondrion
deeploc_train_2835,Mitochondrion
deeploc_train_2836,Mitochondrion
deeploc_train_2837,Mitochondrion
deeploc_train_2838,Mitochondrion
deeploc_train_2839,Mitochondrion
deeploc_train_2840,Mitochondrion
deeploc_train_2841,Mitochondrion
deeploc_train_2842,Mitochondrion
deeploc_train_2843,Mitochondrion
deeploc_train_2844,Mitochondrion
deeploc_train_2845,Mitochondrion
deeploc_train_2846,Mitochondrion
deeploc_train_2847,Mitochondrion
deeploc_train_2848,Mitochondrion
deeploc_train_2849,Mitochondrion
deeploc_train_2850,Mitochondrion
deeploc_train_2851,Mitochondrion
deeploc_train_2852,Mitochondrion
deeploc_train_2853,Mitochondrion
deeploc_train_2854,Mitochondrion
deeploc_train_2855,Mitochondrion
deeploc_train_2856,Mitochondrion
deeploc_train_2857,Mitochondrion
deeploc_train_2858,Mitochondrion
deeploc_train_2859,Mitochondrion
deeploc_train_2860,Mitochondrion
deeploc_train_2861,Mitochondrion
deeploc_train_2862,Mitochondrion
deeploc_train_2863,Mitochondrion
deeploc_train_2864,Mitochondrion
deeploc_train_2865,Mitochondrion
deeploc_train_2866,Mitochondrion
deeploc_train_2867,Mitochondrion
deeploc_train_2868,Mitochondrion
deeploc_train_2869,Mitochondrion
deeploc_train_2870,Mitochondrion
deeploc_train_2871,Mitochondrion
deeploc_train_2872,Mitochondrion
deeploc_train_2873,Mitochondrion
deeploc_train_2874,Mitochondrion
deeploc_train_2875,Mitochondrion
deeploc_train_2876,Mitochondrion
deeploc_train_2877,Mitochondrion
deeploc_train_2878,Mitochondrion
deeploc_train_2879,Mitochondrion
deeploc_train_2880,Mitochondrion
deeploc_train_2881,Mitochondrion
deeploc_train_2882,Mitochondrion
deeploc_train_2883,Mitochondrion
deeploc_train_2884,Mitochondrion
deeploc_train_2885,Mitochondrion
deeploc_train_2886,Mitochondrion
deeploc_train_2887,Mitochondrion
deeploc_train_2888,Mitochondrion
deeploc_train_2889,Mitochondrion
deeploc_train_2890,Mitochondrion
deeploc_train_2891,Mitochondrion
deeploc_train_2892,Mitochondrion
deeploc_train_2893,Mitochondrion
deeploc_train_2894,Mitochondrion
deeploc_train_2895,Mitochondrion
deeploc_train_2896,Mitochondrion
deeploc_train_2897,Mitochondrion
deeploc_train_2898,Mitochondrion
deeploc_train_2899,Mitochondrion
deeploc_train_2900,Mitochondrion
deeploc_train_2901,Mitochondrion
deeploc_train_2902,Mitochondrion
deeploc_train_2903,Mitochondrion
deeploc_train_2904,Mitochondrion
deeploc_train_2905,Mitochondrion
deeploc_train_2906,Mitochondrion
deeploc_train_2907,Mitochondrion
deeploc_train_2908,Mitochondrion
deeploc_train_2909,Mitochondrion
deeploc_train_2910,Mitochondrion
deeploc_train_2911,Mitochondrion
deeploc_train_2912,Mitochondrion
deeploc_train_2913,Mitochondrion
deeploc_train_2914,Mitochondrion
deeploc_train_2915,Mitochondrion
deeploc_train_2916,Mitochondrion
deeploc_train_2917,Mitochondrion
deeploc_train_2918,Mitochondrion
deeploc_train_2919,Mitochondrion
deeploc_train_2920,Mitochondrion
deeploc_train_2921,Mitochondrion
deeploc_train_2922,Mitochondrion
deeploc_train_2923,Mitochondrion
deeploc_train_2924,Mitochondrion
deeploc_train_2925,Mitochondrion
deeploc_train_2926,Mitochondrion
deeploc_train_2927,Mitochondrion
deeploc_train_2928,Mitochondrion
deeploc_train_2929,Mitochondrion
deeploc_train_2930,Mitochondrion
deeploc_train_2931,Mitochondrion
deeploc_train_2932,Mitochondrion
deeploc_train_2933,Mitochondrion
deeploc_train_2934,Mitochondrion
deeploc_train_2935,Mitochondrion
deeploc_train_2936,Mitochondrion
deeploc_train_2937,Mitochondrion
deeploc_train_2938,Mitochondrion
deeploc_train_2939,Mitochondrion
deeploc_train_2940,Mitochondrion
deeploc_train_2941,Mitochondrion
deeploc_train_2942,Mitochondrion
deeploc_train_2943,Mitochondrion
